"citation_id","study_id","response_id","experiment","cond_name","cond_type","cond_purpose","cond_exp_units_count","cond_exp_units_count_source","cond_obs_units_count","cond_obs_units_count_source","cond_treatment_provider_exp","cond_treatment_provider_exp_detail","cond_treatment_provider_obs","cond_treatment_provider_obs_detail","cond_treatment_provider_num","cond_treatment_provider_num_source","cond_treatment_groups_exp","cond_treatment_groups_exp_detail","cond_treatment_groups_obs","cond_treatment_groups_obs_detail","cond_treatment_groups_num","cond_treatment_groups_num_source","cond_comments"
"111571597","111571597","28219","1","Experimental group","Treatment","Student centered physical education","5","205, Participants","137","205, Participants","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111571597","111571597","28219","1","Equivalent group","Control","Teacher centered physical education","3","205, Participants","70","205, Participants","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111571291","111571291","28684","1","Intervention Arm 1","Treatment","notification and reminders following a three-staged invitation","14889","2, Fig 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571291","111571291","28684","1","Intervention Arm 2","Treatment","notification and reminders following a three-staged invitation procedure","14887","2, Fig 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571291","111571291","28684","1","Intervention Arm 3","Treatment","notification and reminders following a 4-staged invitation procedure","14887","2, Fig 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571291","111571291","28684","1","Control","Control","notification and reminders following a 2-staged invitation procedure","14882","2, Fig 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111578863","111578863","27453","1","Intervention","Treatment","Small-Group instruction (cooperative learning)","7","285, Sample","875","285, Calculated from Table 1","No",NA,"Yes","Teacher training led by D.W. and R.T. Johnson, supported by the first two authors","1 group of providers","285, Procedure","No",NA,"Yes","Teachers had group lessons within schools.","7","Calculated from number of schools","They intentionally did not train teachers across schools"
"111578863","111578863","27453","1","Waitlist-Control","Control","No Intervention","8","285, Sample","1015","285, Calculated from Table 1","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111568633","111568633","28578","1","positive-emotional message","Treatment","Each week participants viewed and rated a  positive-emotional message","692","4, Table 2",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111568633","111568633","28578","1","norm-based message","Treatment","Each week participants viewed and rated a norm-based message","691","4, Table 2",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111568633","111568633","28578","1","control message","Control","Each week participants viewed and rated a control message","691","4, Table 2",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571507","111571507","27308","1","Professional development","Treatment","30 hr of state-sponsored language and literacy training","Not Reported","4, Method","Not Reported","5, Participants","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,"Total sample size:  546 educators (489 classrooms) (1,953 children)"
"111571507","111571507","27308","1","Professional development with Coaching","Treatment","30 hr of state-sponsored language  and literacy training with individualized coaching","Not Reported","4, Method","Not Reported","5, Participants","Yes","Individualized coaching to provide on-going support for treatment","No",NA,"Not Reported","5,  Professional Development","No",NA,"No",NA,NA,NA,"Total sample size:  546 educators (489 classrooms) (1,953 children)"
"111571507","111571507","27308","1","state-sponsored PD on alternative topics","Control","30 hr of professional develop on content that did not overlap with treatment","Not Reported","4, Method","Not Reported","5, Participants","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,"Total sample size:  546 educators (489 classrooms) (1,953 children)"
"111573616","111573616","29132","1","Motivational interviewing","Treatment","Clinician tasks with giving couple motivational interviewing over 3 sessions","10","18, Table 2",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111573616","111573616","29132","1","Education  control","Control","Educational presentation delivered by trained educators","10","18, Table 2",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571450","111571450","28776","1","aerobic exercise-training program","Treatment","attended the Fitness Center for four workouts/week on their own time. With individualized workout plans","60","3, Figure 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571450","111571450","28776","1","waitlist control","Control","Remain physically inactive for the full 16 weeks.","59","3, Figure 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571690","111571690","27102","1","PON M@t.abel+","Treatment","Large Scale Professional Development for math teachers grade 6 to 10","118","583, Calculated from table 1 sum of treated schools who taught 6th grade","4161","583, Calculated from table 1 sum of treated students","No",NA,"Yes","Tutors led groups of teachers in professional development","Not Reported","Not Reported","No",NA,"Yes","Teachers received training in group settings","27-37","Calculated by number of teachers (409)/ group size(15-20) 580, General Features of the PON M@t.abel+ Professional  Development Program ~ 583, Table 1","The number of groups seems a lot smaller than schools. Does this mean teachers across schools participated in treatment?"
"111571690","111571690","27102","1","Control Waitlist","Control","Wait to receive treatment","69","583, Calculated from table 1 sum of control schools who taught 6th grade","2637","583, Calculated from table 1 sum of control students","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111568328","111568328","27368","1","NL-Long","Treatment","6 month navigation","46","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","SB + NL-Short","Treatment","Support group + 4 month navigation","41","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","PM + NL-Short","Treatment","peer mentorship + 4 month navigation","31","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","PM+SB+NL-Long","Treatment","Peer mentorship + support group + 6 month navigation","24","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","SG+ NL-Short","Treatment","Support Group + 4 month navigation","29","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","SG+SB+NL-Long","Treatment","Support Group + Skill building + 6 month navigation","36","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","SG+PM+SB+NL-Short","Treatment","Support Group + Peer mentorship +  skill building + 4 month navigation","30","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+NL-Short","Treatment","Motivational interviewing + 4 month navigation","32","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+SB+NL-Long","Treatment","Motivational Interviewing + skill building + 6 month navigation","36","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+PM+NL-Long","Treatment","motivational interviewing + peer mentorship + 6 month navigation","27","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+PM+SB+NL-Short","Treatment","Motivational Interviewing + Peer Mentorship + Skill Building + 4 month navigation","31","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","No",NA,NA,NA,NA,NA,"All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+SG+NL-Long","Treatment","Motivational Interviewing + Support Group + 6 month navigation","34","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+SG+SB+NL-Short","Treatment","Motivational Interviewing + Support Group + Skill Building + 6 month navigation","26","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+SG+PM+NL-Short","Treatment","Motivational Interviewing + Support Group + Peer Mentorship + 4 month navigation","34","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","MI+SG+PM+SB+NL-Long","Treatment","Motivational Interviewing + Support Group + Peer Mentorship + Skill Building + 6 month navigation","20","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111568328","111568328","27368","1","SG+PM+NL-Long","Treatment","Support Group + Peer Mentorship + 6 month navigation","35","Supplemental Table 1",NA,NA,"Yes","trained  and supervised clinical interventionists, most with a master’s  degree in social work, psychology, or public health",NA,NA,"Not Reported","3699, Intervention","Yes","90 min group sessions",NA,NA,"6","6, Component D: Focused support groups (6 groups, ~90 mins.  Each, every 2-3 weeks over 4 months) (Gwadz et al. 2017)","All treatment conditions received a core intervention. These studies are all extensions of the core."
"111577920","111577920","27673","1","Standard Counseling","Control","standard counseling  according to national guidelines","945","1509, Fig 1",NA,NA,"Yes","Not Described except that they are equivalent across experimental conditions",NA,NA,"Not Reported",NA,"No",NA,NA,NA,NA,NA,NA
"111577920","111577920","27673","1","Computer Assisted counseling","Treatment","interactive counseling tool on  a 10-inch touch-screen tablet computer followed by an invitation to ask questions to the counselor","950","1509, Fig 1",NA,NA,"Yes","Not Described except that they are equivalent across experimental conditions",NA,NA,"Not Reported",NA,"No",NA,NA,NA,NA,NA,NA
"111577920","111577920","27673","1","On-demand counseling","Treatment","invitation to ask questions to the counselor","883","1509, Fig 1",NA,NA,"Yes","Not Described except that they are equivalent across experimental conditions",NA,NA,"Not Reported",NA,"No",NA,NA,NA,NA,NA,NA
"111571095","111571095","26909","1","TERA (triggered escalating real-time adherence)","Treatment","antiretroviral therapy with coaching when late dosing happens","43","3901, Figure 1",NA,NA,"Yes","Coaches that reached out remotely",NA,NA,"4","3898, The Triggered Escalating Remote Coaching Adherence (TERA) Intervention Condition","No",NA,NA,NA,NA,NA,NA
"111571095","111571095","26909","1","SOC (standard of care)","Control","antiretroviral therapy","46","3901, Figure 1",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111571485","111571485","26869","1","motivational enhancement therapy (MET)","Treatment","personalized feedback therapy","120","143, Table 1",NA,NA,"Yes","Masters level clinicians",NA,NA,"4","103, Walker et al. 2017","No",NA,NA,NA,NA,NA,"Had to go to original paper to get number of treatment providers"
"111571485","111571485","26869","1","education","Control","impersonal education","122","143, Table 1",NA,NA,"Yes","Masters level clinicians",NA,NA,"4","103, Walker et al. 2017","No",NA,NA,NA,NA,NA,NA
"111572001","111572001","27149","1","Kerala Diabetes Prevention Program","Treatment","peer support interventions, including 15 structured educational group sessions","30","12, Table 1 (Thankappan et al., 2018)","507","12, Table 1 (Thankappan et al., 2018)","No",NA,"Yes","Group sessions lead by local experts and lay peer leaders","Peer leaders: 46-100","Calculated from number of groups 6, Group sessions and community activities. (Thankappan et al., 2018)","No",NA,"Yes","Peer Groups to offer peer support and facilitate treatment","23-50","Calculated from group size & number of participants, 6 Group sessions and community activities. (Thankappan et al., 2018)","Did not report number of local experts, Peer leaders and number of groups numbers come from number of participants"
"111572001","111572001","27149","1","Control","Control","received an education booklet concerning information about diabetes  and its risk factors, as well as standard advice about lifestyle change.","30","12, Table 1 (Thankappan et al., 2018)","500","12, Table 1 (Thankappan et al., 2018)","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111564763","111564763","26918","1","OST-T2","Treatment","small-group (Tier 2) intervention  delivered by school partners","12","677, Figure 1","98","677, Figure 1","Yes","school partners training on treatment from a postdoctoral psychology fellow.  School partners received individual, in-person, 20-min consulta tion and coaching sessions after each child group session (i.e., twice  weekly) from a postdoctoral fellow or psychologist on the study  team.","No",NA,"2","678, Training and Consultation to Support Implementation by  School Partners","No",NA,"Yes","small group of three to four students intervention","Not reported",NA,NA
"111564763","111564763","26918","1","Treatment as usual/Wait list","Control","Normal school tier 2 interventions such as OST-C or OST-S","10","677, Figure 1","88","677, Figure 1","No",NA,"No",NA,NA,NA,"No",NA,"No",NA,NA,NA,NA
"111569849","111569849","26882","1","MET-CBT","Control","cognitive behavioral therapy","49","266, Participants",NA,NA,"Yes","No description",NA,NA,"Not reported","297, Treatments","No","treatment provided individually",NA,NA,"297, Treatments",NA,NA
"111569849","111569849","26882","1","MET-CBT + Contingency Management","Treatment","Control with contingency management","51","266, Participants",NA,NA,"Yes","No description",NA,NA,"Not reported","297, Treatments","No","treatment provided individually",NA,NA,"297, Treatments",NA,NA
"111569849","111569849","26882","1","IATP","Treatment","therapy with experience sampling to make it individualized","48","266, Participants",NA,NA,"Yes","No description",NA,NA,"Not reported","297, Treatments","No","treatment provided individually",NA,NA,"297, Treatments",NA,NA
"111569849","111569849","26882","1","IATP + Contingency Management (IATP-CM)","Treatment","treatment with contingency management","50","266, Participants",NA,NA,"Yes","No description",NA,NA,"Not reported","297, Treatments","No","treatment provided individually",NA,NA,"297, Treatments",NA,NA
"111566181","111566181","29134","1","teach-to-camera condition","Treatment","teaching how chemical synaptic transmission work in front of camera","30","786, Participants and Design",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111566181","111566181","29134","1","teach-to-student condition","Treatment","teaching how chemical synaptic transmission work in front of a student","32","786, Participants and Design",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111566181","111566181","29134","1","teach to-group condition","Treatment","teaching how chemical synaptic transmission work in front of group","34","786, Participants and Design",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"111577860","111577860","27397","1","trained group","Treatment","16 weeks of Combined exercise training by a trainer","25","1533, Fig 1",NA,NA,"Yes","experienced and licensed exercise physiologists",NA,NA,"Min 9","Calculated from each trainer has at most 3 subjects","No",NA,NA,NA,NA,NA,"No mention that subjects shared a group setting just a trainer."
